timestamp,displacement_combined,tilt_dynamic_avg,tilt_stable,displacement_rate,tilt_dynamic_rate,tilt_stable_rate,tilt_dynamic_std,displacement_sync_error,hour,day_of_week,month,is_weekend,is_anomaly,anomaly_score
2023-09-06 09:10:00,15.3,-0.7166666666666665,0.54,0.00999999999999801,0.0,-0.01000000000000001,1.682181123819113,0.6758333333333297,9,2,9,0,True,-0.6695693574427289
2023-09-06 09:20:00,15.23,-0.7200000000000001,0.53,-0.07000000000000028,-0.003333333333333632,-0.01000000000000001,1.680208320417441,0.6106944444444427,9,2,9,0,True,-0.6630831919227947
2023-09-06 09:30:00,15.38,-0.7200000000000001,0.54,0.1500000000000057,0.0,0.01000000000000001,1.680208320417441,0.765555555555558,9,2,9,0,True,-0.6740024806946645
2023-09-06 09:40:00,15.36,-0.7166666666666665,0.54,-0.02000000000000313,0.003333333333333632,0.0,1.682181123819113,0.7504861111111101,9,2,9,0,True,-0.6703239551761201
2023-09-06 09:50:00,15.21,-0.7166666666666665,0.54,-0.1499999999999986,0.0,0.0,1.682181123819113,0.6054166666666685,9,2,9,0,True,-0.669758359272224
2023-09-06 10:00:00,15.09999999999999,-0.7166666666666665,0.54,-0.1100000000000065,0.0,0.0,1.682181123819113,0.5002083333333278,10,2,9,0,True,-0.6678997564970272
2023-09-06 10:10:00,15.12,-0.7166666666666665,0.54,0.02000000000000313,0.0,0.0,1.682181123819113,0.5247916666666672,10,2,9,0,True,-0.6692946469564295
2023-09-06 10:20:00,15.21,-0.7200000000000001,0.54,0.09000000000000341,-0.003333333333333632,0.0,1.680208320417441,0.619236111111114,10,2,9,0,True,-0.6680602664484141
2023-09-06 10:30:00,15.19,-0.7133333333333333,0.54,-0.02000000000000313,0.006666666666666821,0.0,1.68417140853695,0.6038194444444436,10,2,9,0,True,-0.6747710758675542
2023-09-06 10:40:00,15.24,-0.7166666666666665,0.54,0.05000000000000426,-0.003333333333333188,0.0,1.682181123819113,0.6577777777777793,10,2,9,0,True,-0.6689648792268504
2023-09-06 10:50:00,15.26,-0.7200000000000001,0.54,0.01999999999999602,-0.003333333333333632,0.0,1.680208320417441,0.6799305555555559,10,2,9,0,True,-0.6676084188886664
2023-09-06 11:00:00,15.36,-0.7166666666666665,0.54,0.1000000000000014,0.003333333333333632,0.0,1.682181123819113,0.7814583333333331,11,2,9,0,True,-0.6734134043737012
2023-09-06 11:10:00,15.31,-0.7166666666666665,0.53,-0.04999999999999716,0.0,-0.01000000000000001,1.682181123819113,0.7333333333333361,11,2,9,0,True,-0.6661206695597914
2023-09-06 11:20:00,15.13,-0.7200000000000001,0.55,-0.1799999999999997,-0.003333333333333632,0.02000000000000002,1.680208320417441,0.555277777777782,11,2,9,0,True,-0.6938958582530316
2023-09-06 11:30:00,15.18,-0.7166666666666665,0.54,0.04999999999999716,0.003333333333333632,-0.01000000000000001,1.682181123819113,0.6068749999999987,11,2,9,0,True,-0.6720576236194105
2023-09-06 11:40:00,15.02,-0.7166666666666665,0.54,-0.1599999999999966,0.0,0.0,1.682181123819113,0.4488194444444478,11,2,9,0,True,-0.6644697589682984
2023-09-06 11:50:00,14.92,-0.7200000000000001,0.54,-0.1000000000000014,-0.003333333333333632,0.0,1.680208320417441,0.3509722222222269,11,2,9,0,True,-0.6608498903166448
2023-09-06 12:00:00,14.98,-0.7200000000000001,0.54,0.05999999999999517,0.0,0.0,1.680208320417441,0.4133333333333304,12,2,9,0,True,-0.6573301619608474
2023-09-06 12:10:00,15.03,-0.7166666666666665,0.55,0.05000000000000426,0.003333333333333632,0.01000000000000001,1.682181123819113,0.4654166666666697,12,2,9,0,True,-0.6745579258095667
2023-09-06 12:20:00,15.06,-0.7166666666666665,0.53,0.03000000000000114,0.0,-0.02000000000000002,1.682181123819113,0.4976388888888916,12,2,9,0,True,-0.6761272783862484
2023-09-06 12:30:00,15.1,-0.7200000000000001,0.54,0.03999999999999915,-0.003333333333333632,0.01000000000000001,1.680208320417441,0.5397916666666678,12,2,9,0,True,-0.6735600623856403
2023-09-06 12:40:00,15.13,-0.7200000000000001,0.53,0.03000000000000114,0.0,-0.01000000000000001,1.680208320417441,0.571666666666669,12,2,9,0,True,-0.663572882830496
2023-09-06 12:50:00,15.17,-0.7200000000000001,0.53,0.03999999999999915,0.0,0.0,1.680208320417441,0.6140972222222256,12,2,9,0,True,-0.662852004228188
2023-09-06 13:00:00,15.13,-0.7200000000000001,0.55,-0.03999999999999915,0.0,0.02000000000000002,1.680208320417441,0.5761111111111124,13,2,9,0,True,-0.6925931623328239
2023-09-06 13:10:00,15.15000000000001,-0.7200000000000001,0.53,0.02000000000000313,0.0,-0.02000000000000002,1.680208320417441,0.596944444444448,13,2,9,0,True,-0.6806825930686967
2023-09-06 13:20:00,15.1,-0.7166666666666668,0.53,-0.05000000000000426,0.003333333333333299,0.0,1.674524808216747,0.5501388888888918,13,2,9,0,True,-0.6659365251188362
2023-09-06 13:30:00,15.18,-0.7200000000000001,0.53,0.0799999999999983,-0.003333333333333299,0.0,1.680208320417441,0.6333333333333346,13,2,9,0,True,-0.6638715434281733
2023-09-06 13:40:00,15.25,-0.7200000000000001,0.53,0.07000000000000028,0.0,0.0,1.680208320417441,0.706597222222225,13,2,9,0,True,-0.6637495645582233
2023-09-06 13:50:00,15.25,-0.7200000000000001,0.53,0.0,0.0,0.0,1.680208320417441,0.7104861111111109,13,2,9,0,True,-0.6617018201795394
2023-09-06 14:00:00,15.13,-0.7200000000000001,0.54,-0.1199999999999974,0.0,0.01000000000000001,1.680208320417441,0.5942361111111136,14,2,9,0,True,-0.673902885170125
2023-09-06 14:10:00,14.92,-0.7200000000000001,0.53,-0.2100000000000009,0.0,-0.01000000000000001,1.680208320417441,0.3877083333333342,14,2,9,0,True,-0.6583029013417373
2023-09-06 14:20:00,14.94,-0.7200000000000001,0.53,0.02000000000000313,0.0,0.0,1.680208320417441,0.4108333333333398,14,2,9,0,True,-0.6527669138544334
2023-09-06 14:30:00,14.97,-0.7200000000000001,0.53,0.02999999999999403,0.0,0.0,1.680208320417441,0.4444444444444446,14,2,9,0,True,-0.6527669138544334
2023-09-06 14:40:00,14.95,-0.7233333333333333,0.53,-0.01999999999999602,-0.003333333333333188,0.0,1.678253059980328,0.4281944444444488,14,2,9,0,True,-0.6530064741322892
2023-09-06 14:50:00,14.95,-0.7200000000000001,0.53,-7.105427357601002e-15,0.003333333333333188,0.0,1.680208320417441,0.4295833333333281,14,2,9,0,True,-0.6570452166588289
2023-09-06 15:00:00,14.92,-0.7200000000000001,0.54,-0.02999999999999403,0.0,0.01000000000000001,1.680208320417441,0.4003472222222246,15,2,9,0,True,-0.6627416224768091
2023-09-06 15:10:00,14.72,-0.7233333333333333,0.53,-0.2000000000000028,-0.003333333333333188,-0.01000000000000001,1.678253059980328,0.2007638888888881,15,2,9,0,True,-0.6579521277772712
2023-09-06 15:20:00,14.67,-0.7233333333333333,0.53,-0.04999999999999716,0.0,0.0,1.678253059980328,0.1520833333333353,15,2,9,0,True,-0.654380166064577
2023-09-06 15:30:00,14.62,-0.7200000000000001,0.54,-0.04999999999999716,0.003333333333333188,0.01000000000000001,1.680208320417441,0.1029166666666708,15,2,9,0,True,-0.6721855636377402
2023-09-06 15:40:00,14.44,-0.7200000000000001,0.53,-0.1800000000000068,0.0,-0.01000000000000001,1.680208320417441,0.0763194444444455,15,2,9,0,True,-0.6654974319834344
2023-09-06 15:50:00,14.48,-0.7200000000000001,0.54,0.03999999999999915,0.0,0.01000000000000001,1.680208320417441,0.03548611111111377,15,2,9,0,True,-0.6680250098351982
2023-09-06 16:00:00,14.52,-0.7166666666666665,0.53,0.04000000000000625,0.003333333333333632,-0.01000000000000001,1.682181123819113,0.005416666666670622,16,2,9,0,True,-0.6690639335829905
2023-09-06 16:10:00,14.44,-0.7233333333333333,0.54,-0.0799999999999983,-0.006666666666666821,0.01000000000000001,1.678253059980328,0.07319444444443945,16,2,9,0,True,-0.6692145878768441
2023-09-06 16:20:00,14.45999999999999,-0.7233333333333333,0.54,0.01999999999998892,0.0,0.0,1.678253059980328,0.05173611111111498,16,2,9,0,True,-0.6636433831544222
2023-09-06 16:30:00,14.44,-0.7200000000000001,0.53,-0.01999999999999602,0.003333333333333188,-0.01000000000000001,1.680208320417441,0.07020833333333698,16,2,9,0,True,-0.6675702420891263
2023-09-06 16:40:00,14.40000000000001,-0.7200000000000001,0.54,-0.03999999999999204,0.0,0.01000000000000001,1.672572868367773,0.1083333333333272,16,2,9,0,True,-0.6635098760536983
2023-09-06 16:50:00,14.39,-0.7200000000000001,0.53,-0.01000000000000512,0.0,-0.01000000000000001,1.680208320417441,0.1163888888888884,16,2,9,0,True,-0.6581091770560314
